X Y Z MaximumInscribedSphereRadius EdgeArray0 EdgeArray1 EdgePCoordArray
252.88546752929688 258.7724304199219 167.93838500976562 5.1278380987735375 118801.0 118801.0 0.0
252.88827514648438 259.3212585449219 167.875 5.137951579403066 116194.0 116194.0 0.0
252.90109252929688 259.50604248046875 167.844970703125 5.145892155024795 118757.0 116284.0 0.2840000000000002
252.9202423095703 259.8700866699219 167.76925659179688 5.157924614449189 116284.0 116284.0 0.0
252.9204864501953 259.87322998046875 167.76828002929688 5.157992687225724 118672.0 118842.0 0.012
252.94700622558594 260.1527404785156 167.67999267578125 5.162754927410835 118842.0 118695.0 0.032
253.255126953125 261.34246826171875 167.46951293945312 5.115564252610469 118730.0 118730.0 0.0
253.28488159179688 261.5209655761719 167.39498901367188 5.128630299734953 111077.0 115953.0 0.9960000000000008
253.6094207763672 262.82293701171875 167.11671447753906 5.272142082068745 116305.0 116264.0 0.3760000000000003
253.6452178955078 263.1630554199219 167.06712341308594 5.310937572866951 115545.0 113973.0 0.5560000000000004
253.65122985839844 263.2012023925781 167.06117248535156 5.3153719084022235 115545.0 113867.0 0.6520000000000005
253.7076873779297 263.3824462890625 167.02975463867188 5.314278970872513 113867.0 91389.0 0.7680000000000006
253.71214294433594 263.4132995605469 167.02099609375 5.3104837810208245 116201.0 91389.0 0.8800000000000007
253.94297790527344 264.33447265625 166.74754333496094 5.244958785627662 108331.0 114047.0 0.6720000000000005
253.9981689453125 265.2738952636719 166.34693908691406 5.196315334800704 114043.0 114043.0 0.0
254.10739135742188 266.2598876953125 165.77842712402344 5.21915997768032 111250.0 111250.0 0.0
254.10739135742188 266.4560241699219 165.68002319335938 5.230879818695401 108271.0 108271.0 0.0
254.11451721191406 266.5914611816406 165.63482666015625 5.235821160289337 114082.0 111284.0 0.7560000000000006
254.62527465820312 268.43017578125 165.07008361816406 5.2889520467982125 111216.0 111216.0 0.0
254.6279754638672 268.4725036621094 165.05551147460938 5.291129549154494 111262.0 110767.0 0.012
254.82952880859375 269.7489929199219 164.91738891601562 5.396762518063251 108643.0 108643.0 0.0
254.84921264648438 269.901611328125 164.895751953125 5.4118042504293395 108688.0 105802.0 0.8360000000000006
254.99020385742188 271.1728210449219 164.15191650390625 5.281194243409179 108736.0 108736.0 0.0
255.1592254638672 272.659423828125 163.54811096191406 5.307056311823754 116569.0 116569.0 0.0
255.26956176757812 273.3879089355469 163.1147918701172 5.32048690787799 116570.0 116598.0 0.7800000000000006
255.29209899902344 274.04083251953125 162.74624633789062 5.357115354906894 114316.0 114316.0 0.0
255.16436767578125 275.1203918457031 162.1804962158203 5.176054338815397 114234.0 114234.0 0.0
255.2621612548828 276.4435729980469 161.7070770263672 5.101369871706901 114170.0 114170.0 0.0
255.25030517578125 276.65460205078125 161.62852478027344 5.093412238439758 106260.0 106260.0 0.0
255.3000030517578 277.5958557128906 161.1536407470703 5.052132122774331 103030.0 111485.0 0.2640000000000002
255.3780517578125 278.2521057128906 160.8016815185547 5.080310751598176 111551.0 111551.0 0.0
255.4188232421875 278.4089660644531 160.7204132080078 5.094193598128274 111586.0 98942.0 0.2920000000000002
255.45777893066406 278.5627746582031 160.63604736328125 5.1099297674686595 111583.0 111583.0 0.0
255.63771057128906 279.46966552734375 160.2581329345703 5.169589437424866 111581.0 100111.0 0.7080000000000005
255.64102172851562 279.4945373535156 160.24853515625 5.172274339102913 108963.0 100111.0 0.7440000000000005
255.63612365722656 280.02008056640625 160.0892333984375 5.178198830848921 103697.0 103697.0 0.0
255.55661010742188 281.1972351074219 159.4885711669922 5.103461649579786 108962.0 108962.0 0.0
255.6383514404297 282.3720397949219 159.08616638183594 5.148691203522466 100646.0 100646.0 0.0
255.6792449951172 282.9208679199219 158.9634246826172 5.20632434160709 106283.0 106283.0 0.0
255.6963348388672 283.0525207519531 158.92788696289062 5.2256252941453765 104539.0 106250.0 0.10800000000000007
255.7208709716797 283.4696960449219 158.78781127929688 5.276596660244036 106250.0 106250.0 0.0
255.73077392578125 283.6748046875 158.69692993164062 5.296963925796959 106356.0 106356.0 0.0
255.94346618652344 284.7993469238281 158.09645080566406 5.450666262903131 106439.0 106439.0 0.0
255.95480346679688 284.9085388183594 158.0498809814453 5.455986975933124 106473.0 106437.0 0.6360000000000005
255.9617462158203 285.6053161621094 157.7843780517578 5.473407939601728 102866.0 106476.0 0.47200000000000036
255.9605255126953 285.70013427734375 157.74281311035156 5.480322829249172 102866.0 106370.0 0.06400000000000003
255.98605346679688 286.2138366699219 157.515869140625 5.54104602198512 106370.0 106370.0 0.0
255.98622131347656 286.2149353027344 157.515380859375 5.541274026633797 106467.0 106370.0 0.9960000000000008
256.0273132324219 286.4906921386719 157.3920440673828 5.598047184154218 106467.0 106467.0 0.0
256.02752685546875 286.49505615234375 157.39065551757812 5.598655306604121 106426.0 106467.0 0.9840000000000008
256.04119873046875 286.7626647949219 157.30552673339844 5.636054837273157 106426.0 106426.0 0.0
256.0780029296875 287.2255859375 157.1317596435547 5.70762203235985 96457.0 96457.0 0.0
256.0378723144531 287.6050720214844 156.99258422851562 5.680467232557573 103745.0 91766.0 0.048000000000000015
256.2386169433594 290.5223388671875 155.56260681152344 6.073198270807255 99399.0 99399.0 0.0
256.22625732421875 291.1532897949219 155.37672424316406 6.254857998918235 104115.0 104116.0 0.17200000000000013
256.2254943847656 291.207275390625 155.3582305908203 6.27143471410835 104115.0 104114.0 0.45600000000000035
256.2435302734375 291.27166748046875 155.33799743652344 6.289223948117113 104114.0 104114.0 0.0
256.2634582519531 291.4596862792969 155.25808715820312 6.3192179612567285 84275.0 100443.0 0.35200000000000026
256.2771301269531 291.7021179199219 155.1368408203125 6.350874733424495 100443.0 100443.0 0.0
256.3086853027344 292.0431823730469 154.9515838623047 6.40424277011677 100480.0 100480.0 0.0
256.45770263671875 293.3486022949219 154.2458038330078 6.491956384426476 100570.0 100570.0 0.0
256.4577331542969 293.3507995605469 154.24513244628906 6.492041719657528 100608.0 100570.0 0.9960000000000008
256.46380615234375 293.8974304199219 154.07711791992188 6.513290192189564 100608.0 100608.0 0.0
256.49835205078125 294.4462585449219 153.9245147705078 6.565070394285834 100385.0 100385.0 0.0
256.559326171875 294.977294921875 153.79238891601562 6.642553959070773 93767.0 93767.0 0.0
256.559326171875 294.97735595703125 153.79237365722656 6.642565383013714 94678.0 93767.0 0.9920000000000008
256.56011962890625 294.98516845703125 153.7899169921875 6.643981951938347 94678.0 94678.0 0.0
256.5620422363281 295.0025634765625 153.78488159179688 6.646770220944122 91980.0 96601.0 0.09200000000000005
256.575439453125 295.1192626953125 153.75717163085938 6.661782346516173 96622.0 96601.0 0.9080000000000007
256.6036071777344 295.5439147949219 153.6813507080078 6.703854264396351 96622.0 96622.0 0.0
256.65521240234375 296.0044250488281 153.61843872070312 6.761979580336188 93945.0 93945.0 0.0
256.66058349609375 296.0927429199219 153.5977020263672 6.7740263124381075 88925.0 93946.0 0.9680000000000007
256.6827392578125 296.40338134765625 153.49049377441406 6.813975407794828 88936.0 100861.0 0.5080000000000003
256.6985168457031 296.6415710449219 153.41676330566406 6.844390893877388 100857.0 88936.0 0.7760000000000006
256.756103515625 297.1903991699219 153.23828125 6.938315552745761 96626.0 88792.0 0.6480000000000005
256.8308410644531 297.7392272949219 153.02955627441406 7.0581191772197185 88868.0 88931.0 0.9400000000000007
256.8320617675781 297.7457275390625 153.0274658203125 7.059537622007266 88756.0 88868.0 0.028
256.869384765625 298.2880554199219 152.875 7.134454692553119 86311.0 86311.0 0.0
256.869384765625 298.2880554199219 152.875 7.1344546925531125 88681.0 88681.0 0.0
256.8497314453125 298.4216613769531 152.8551788330078 7.117052380936954 87425.0 87089.0 0.8120000000000006
256.83050537109375 300.4833679199219 152.64434814453125 6.903300987055587 87349.0 87209.0 0.4280000000000003
256.80242919921875 300.4833679199219 152.3361053466797 6.9154292892740274 87209.0 87209.0 0.0
256.8025207519531 300.4877624511719 152.33705139160156 6.91536313813696 87290.0 87115.0 0.008
256.7943115234375 301.0321960449219 152.3878936767578 6.907160397142925 87317.0 86029.0 0.04000000000000001
256.8056335449219 301.5810241699219 152.42770385742188 6.907160397142919 85975.0 87354.0 0.9840000000000008
256.8132019042969 301.5810241699219 152.45423889160156 6.907160397142918 87354.0 87354.0 0.0
256.8132019042969 301.5810241699219 152.45423889160156 6.907160397142917 87443.0 87443.0 0.0
256.8132019042969 301.5876159667969 152.45423889160156 6.907160397142928 87386.0 86011.0 0.012
256.7290344238281 303.56072998046875 152.15858459472656 7.078562136295736 87450.0 87450.0 0.0
256.6982421875 303.7763366699219 152.13165283203125 7.109641407355337 96608.0 96608.0 0.0
256.6363830566406 304.3251647949219 152.0877685546875 7.163893752995135 96921.0 96921.0 0.0
256.6363830566406 304.3251647949219 152.0877685546875 7.1638937529951425 94078.0 94078.0 0.0
256.6363830566406 304.8739929199219 152.0877685546875 7.163893752995135 97011.0 97011.0 0.0
256.64984130859375 305.13897705078125 152.11521911621094 7.149563529682203 96890.0 96890.0 0.0
256.73974609375 306.1705322265625 152.19622802734375 6.986684711308209 88064.0 87533.0 0.22400000000000017
256.7477722167969 306.76287841796875 152.22445678710938 6.900439471247683 90605.0 90605.0 0.0
256.7427062988281 306.808349609375 152.2276611328125 6.891193562036821 92138.0 92138.0 0.0
256.5156555175781 309.3533630371094 151.90667724609375 6.7187725640886375 91904.0 91904.0 0.0
256.51568603515625 309.3570556640625 151.9059600830078 6.718987703974898 90667.0 91904.0 0.9920000000000008
256.5179443359375 309.8134460449219 151.8176727294922 6.745665049871251 90667.0 90667.0 0.0
256.54510498046875 310.3622741699219 151.7198486328125 6.796917831626672 90608.0 90608.0 0.0
256.56512451171875 310.6318054199219 151.64779663085938 6.829885495879918 86153.0 86153.0 0.0
256.565185546875 310.6351623535156 151.64756774902344 6.830076240125749 89156.0 86153.0 0.9880000000000008
256.5704650878906 310.9111022949219 151.62852478027344 6.845780849699183 89156.0 89156.0 0.0
256.58551025390625 311.16021728515625 151.61807250976562 6.858956332594679 89747.0 89194.0 0.16400000000000012
256.5990905761719 311.4599304199219 151.62185668945312 6.875114969717346 89194.0 89194.0 0.0
256.6450500488281 312.0087585449219 151.62261962890625 6.919086456196513 94362.0 94362.0 0.0
256.6450500488281 312.0087585449219 151.62261962890625 6.919086456196527 92238.0 92238.0 0.0
256.4739074707031 313.6552429199219 151.50343322753906 6.920590172346575 92330.0 92330.0 0.0
256.4735412597656 313.6574401855469 151.5030975341797 6.920865867894216 92243.0 92330.0 0.9960000000000008
256.38140869140625 314.2040710449219 151.4195098876953 6.989514059256865 92243.0 92243.0 0.0
256.37890625 314.26190185546875 151.41824340820312 6.991184607239886 94444.0 94424.0 0.08400000000000005
256.3780212402344 314.7528991699219 151.41343688964844 6.991764594448934 86198.0 94424.0 0.9960000000000008
256.1597900390625 314.7528991699219 150.21566772460938 7.024088555165053 86198.0 86198.0 0.0
256.1597900390625 314.7546691894531 150.21566772460938 7.024047345134256 84942.0 81281.0 0.008
256.1650390625 315.3017272949219 150.2444305419922 7.020830313017069 84940.0 84940.0 0.0
256.1650390625 315.3061218261719 150.2444305419922 7.020830313017074 86218.0 86217.0 0.008
256.1650390625 315.8505554199219 150.2444305419922 7.020830313017078 86217.0 86217.0 0.0
256.1651611328125 315.8527526855469 150.24456787109375 7.020899103229227 83626.0 86211.0 0.004
256.22894287109375 316.8680725097656 150.3717498779297 7.082687635846042 85855.0 83625.0 0.8000000000000006
256.2347717285156 316.9482116699219 150.38819885253906 7.090929375194133 86257.0 83625.0 0.9880000000000008
256.230224609375 317.4970397949219 150.46800231933594 7.150761731808969 86213.0 86213.0 0.0
256.2226867675781 318.1575927734375 150.61328125 7.265591003292961 82531.0 86260.0 0.9240000000000007
256.1998596191406 318.4233703613281 150.64634704589844 7.315697249937138 82531.0 87725.0 0.22800000000000017
256.205810546875 318.6203308105469 150.63717651367188 7.327620126445109 82586.0 87748.0 0.22400000000000017
256.1673889160156 318.9941101074219 150.625732421875 7.317652784563672 87766.0 87748.0 0.34400000000000025
256.1697082519531 319.1435241699219 150.63919067382812 7.316238942040328 87766.0 87742.0 0.18000000000000013
256.1704406738281 319.6923522949219 150.64024353027344 7.318514227390519 87753.0 87745.0 0.45600000000000035
256.2971496582031 319.6923522949219 150.82427978515625 7.363628539288205 87745.0 87745.0 0.0
256.2972412109375 319.6923522949219 150.824462890625 7.363652485742452 85036.0 94849.0 0.008
256.29730224609375 319.6923522949219 150.8245391845703 7.363664458969588 94716.0 87787.0 0.9880000000000008
256.2971496582031 320.2411804199219 150.82427978515625 7.363628539288205 87786.0 87786.0 0.0
256.2711181640625 320.7900085449219 150.82351684570312 7.381039212232532 86325.0 87722.0 0.9560000000000007
255.95779418945312 322.6968078613281 150.62612915039062 7.626492384400549 87762.0 87762.0 0.0
255.9579620361328 322.6991271972656 150.62591552734375 7.626766310968317 86375.0 87762.0 0.9920000000000008
255.97840881347656 322.9853210449219 150.59898376464844 7.660733205371435 86375.0 86375.0 0.0
256.0148010253906 323.3675231933594 150.55104064941406 7.70848282090128 87830.0 87830.0 0.0
255.8555450439453 325.0458984375 150.36151123046875 7.842854736570442 87825.0 87825.0 0.0
255.47946166992188 325.3573303222656 150.375 7.537852941036277 80310.0 80310.0 0.0
